year,month,month_num,symbol,first_close,last_close,monthly_return
2024,April,4,TRENT,3886.8,4409.9,13.458371925491392
2024,April,4,ULTRACEMCO,9954.4,9971.85,0.17529936510488556
2024,April,4,WIPRO,484.95,462.4,-4.649963913805549
2024,May,5,ADANIENT,3039.6,3411.35,12.230227661534412
2024,May,5,ADANIPORTS,1338.8,1437.4,7.364804302360334
2024,May,5,APOLLOHOSP,5958.55,5839.2,-2.0030040865646903
2024,May,5,ASIANPAINT,2975.4,2881.2,-3.165960879209527
2024,May,5,AXISBANK,1149.85,1162.15,1.0697047440970722
2024,May,5,BAJAJ-AUTO,9110.65,9084.75,-0.2842826801600285
2024,May,5,BAJAJFINSV,1615.45,1528.6,-5.376210962889606
2024,May,5,BAJFINANCE,6882.7,6697.7,-2.6878986444273325
2024,May,5,BEL,234.75,295.95,26.0702875399361
2024,May,5,BHARTIARTL,1304.05,1372.75,5.268202906330282
2024,May,5,BPCL,317.33,313.9,-1.080893706866671
2024,May,5,BRITANNIA,4759.65,5179.8,8.827329740632202
2024,May,5,CIPLA,1420.05,1447.2,1.9119045104045698
2024,May,5,COALINDIA,453.9,491.2,8.217669090107957
2024,May,5,DRREDDY,1257.5,1158.37,-7.883101391650108
2024,May,5,EICHERMOT,4602.4,4733.45,2.847427429167395
2024,May,5,GRASIM,2437.35,2316.25,-4.9685108827209845
2024,May,5,HCLTECH,1360.7,1324.1,-2.689792018813856
2024,May,5,HDFCBANK,1532.25,1531.55,-0.04568445097079755
2024,May,5,HDFCLIFE,576.35,549.85,-4.597900581244035
2024,May,5,HEROMOTOCO,4561.5,5119.6,12.235010413241266
2024,May,5,HINDALCO,641.45,689.35,7.467456543768021
2024,May,5,HINDUNILVR,2226.3,2329.05,4.615280959439428
2024,May,5,ICICIBANK,1139.45,1121.05,-1.614814164728605
2024,May,5,INDUSINDBK,1505.2,1461.85,-2.8800159447249625
2024,May,5,INFY,1414.45,1406.9,-0.5337763795114677
2024,May,5,ITC,439.0,426.45,-2.8587699316628727
2024,May,5,JSWSTEEL,890.35,880.55,-1.1006907395967955
2024,May,5,KOTAKBANK,1575.65,1680.4,6.648050011106527
2024,May,5,LT,3599.5,3669.3,1.939158216418952
2024,May,5,M&M,2185.15,2506.25,14.69464338832574
2024,May,5,MARUTI,12805.35,12399.3,-3.170940271058589
2024,May,5,NESTLEIND,2512.3,2354.9,-6.26517533734029
2024,May,5,NTPC,369.05,359.0,-2.7232082373662134
2024,May,5,ONGC,282.8,264.35,-6.52404526166902
2024,May,5,POWERGRID,313.6,310.0,-1.1479591836734766
2024,May,5,RELIANCE,1466.55,1430.4,-2.4649688043366993
2024,May,5,SBILIFE,1460.9,1386.4,-5.0995961393661435
2024,May,5,SBIN,830.05,830.35,0.03614240106018532
2024,May,5,SHRIRAMFIN,2582.1,2354.05,-8.83195848340497
2024,May,5,SUNPHARMA,1519.0,1459.8,-3.8973008558262046
2024,May,5,TATACONSUM,1077.75,1047.23,-2.831825562514496
2024,May,5,TATAMOTORS,1027.8,923.0,-10.196536291107215
2024,May,5,TATASTEEL,167.35,167.2,-0.08963250672244141
2024,May,5,TCS,3863.3,3670.95,-4.9789040457639935
2024,May,5,TECHM,1266.9,1228.45,-3.0349672428763155
2024,May,5,TITAN,3568.45,3241.9,-9.151031960655178
2024,May,5,TRENT,4646.7,4559.15,-1.8841328254460192
2024,May,5,ULTRACEMCO,9983.45,9915.5,-0.6806264367528332
2024,May,5,WIPRO,457.4,438.2,-4.197638828159158
2024,June,6,ADANIENT,3645.25,3177.15,-12.841368904739042
2024,June,6,ADANIPORTS,1583.95,1478.1,-6.682660437513818
2024,June,6,APOLLOHOSP,5851.2,6185.7,5.7167760459392944
2024,June,6,ASIANPAINT,2866.45,2917.05,1.7652496991051778
2024,June,6,AXISBANK,1223.9,1265.25,3.3785439986926957
2024,June,6,BAJAJ-AUTO,9335.45,9501.65,1.780310536717554
2024,June,6,BAJAJFINSV,1575.8,1588.15,0.7837288996065577
2024,June,6,BAJFINANCE,6915.55,7115.55,2.8920331716204783
2024,June,6,BEL,318.65,305.9,-4.001255295779068
2024,June,6,BHARTIARTL,1391.1,1444.05,3.8063403062324817
2024,June,6,BPCL,333.08,303.95,-8.745646691485529
2024,June,6,BRITANNIA,5167.8,5475.55,5.955145322961415
2024,June,6,CIPLA,1452.35,1480.8,1.958894205942097
2024,June,6,COALINDIA,512.35,473.15,-7.6510198106763045
2024,June,6,DRREDDY,1156.66,1280.47,10.704096277211967
2024,June,6,EICHERMOT,4670.85,4672.95,0.044959696843175315
2024,June,6,GRASIM,2368.8,2670.45,12.734295845997956
2024,June,6,HCLTECH,1314.45,1459.6,11.042641408954305
2024,June,6,HDFCBANK,1572.2,1683.8,7.098333545350459
2024,June,6,HDFCLIFE,550.1,595.05,8.171241592437726
2024,June,6,HEROMOTOCO,5160.6,5579.6,8.119210944463822
2024,June,6,HINDALCO,695.95,693.55,-0.3448523600833524
2024,June,6,HINDUNILVR,2355.9,2473.05,4.972621927925637
2024,June,6,ICICIBANK,1160.0,1199.6,3.413793103448268
2024,June,6,INDUSINDBK,1529.7,1464.5,-4.262273648427799
2024,June,6,INFY,1405.9,1566.75,11.441069777366804
2024,June,6,ITC,430.35,424.9,-1.2664110607645045
2024,June,6,JSWSTEEL,915.3,931.5,1.769911504424784
2024,June,6,KOTAKBANK,1718.05,1802.5,4.915456476819653
2024,June,6,LT,3897.15,3548.45,-8.947564245666712
2024,June,6,M&M,2634.0,2866.65,8.832574031890664
2024,June,6,MARUTI,12476.15,12033.85,-3.545164173242541
2024,June,6,NESTLEIND,2355.05,2551.65,8.348018088787919
2024,June,6,NTPC,391.8,378.35,-3.4328739152628867
2024,June,6,ONGC,284.1,274.2,-3.484688489968333
2024,June,6,POWERGRID,337.65,330.95,-1.9843032726195733
2024,June,6,RELIANCE,1510.33,1565.4,3.6462230108651865
2024,June,6,SBILIFE,1391.5,1491.95,7.218828602227815
2024,June,6,SBIN,905.65,848.95,-6.260696737150105
2024,June,6,SHRIRAMFIN,2509.15,2911.5,16.035310762608848
2024,June,6,SUNPHARMA,1453.05,1520.85,4.666047279859602
2024,June,6,TATACONSUM,1056.02,1083.98,2.6476771273271376
2024,June,6,TATAMOTORS,950.45,989.75,4.1348834762480875
2024,June,6,TATASTEEL,174.25,174.01,-0.13773314203730797
2024,June,6,TCS,3702.85,3904.15,5.436353079384803
2024,June,6,TECHM,1245.35,1430.35,14.855261573051754
2024,June,6,TITAN,3261.2,3404.2,4.384888997914879
2024,June,6,TRENT,4662.2,5479.85,17.5378576637639
2024,June,6,ULTRACEMCO,10470.05,11667.9,11.440728554304902
2024,June,6,WIPRO,444.1,514.85,15.931096599864894
2024,July,7,ADANIENT,3183.8,3169.4,-0.4522897166907497
2024,July,7,ADANIPORTS,1474.5,1569.9,6.469989827060027
2024,July,7,APOLLOHOSP,6140.5,6615.3,7.732269359172708
2024,July,7,ASIANPAINT,2927.8,3084.45,5.350433772798676
2024,July,7,AXISBANK,1261.9,1166.1,-7.591726761233075
2024,July,7,BAJAJ-AUTO,9532.4,9664.2,1.3826528471318984
2024,July,7,BAJAJFINSV,1580.2,1651.65,4.521579546892801
2024,July,7,BAJFINANCE,7276.75,6806.95,-6.456178926031542
2024,July,7,BEL,307.65,316.05,2.7303754266211717
2024,July,7,BHARTIARTL,1454.0,1491.55,2.5825309491059114
2024,July,7,BPCL,304.55,350.05,14.940075521260876
2024,July,7,BRITANNIA,5476.5,5784.45,5.623116954259104
2024,July,7,CIPLA,1479.1,1544.3,4.408085998242178
2024,July,7,COALINDIA,474.8,522.2,9.983150800336992
2024,July,7,DRREDDY,1270.74,1350.1,6.2451799738734834
2024,July,7,EICHERMOT,4635.55,4962.7,7.057414977726475
2024,July,7,GRASIM,2726.4,2776.75,1.8467576291079777
2024,July,7,HCLTECH,1468.85,1642.6,11.828981856554448
2024,July,7,HDFCBANK,1705.2,1615.75,-5.2457189772460735
2024,July,7,HDFCLIFE,600.75,715.5,19.101123595505616
2024,July,7,HEROMOTOCO,5603.1,5488.45,-2.046188716960264
2024,July,7,HINDALCO,689.85,669.6,-2.935420743639922
2024,July,7,HINDUNILVR,2505.1,2705.65,8.005668436389772
2024,July,7,ICICIBANK,1211.85,1214.9,0.2516813136939541
2024,July,7,INDUSINDBK,1456.9,1427.8,-1.9973917221497792
2024,July,7,INFY,1590.8,1868.25,17.44091023384461
2024,July,7,ITC,429.05,495.35,15.452744435380495
2024,July,7,JSWSTEEL,943.9,928.25,-1.6580146201928148
2024,July,7,KOTAKBANK,1808.1,1807.9,-0.01106133510313689
2024,July,7,LT,3526.55,3815.0,8.179382115665447
2024,July,7,M&M,2875.85,2907.8,1.110975885390416
2024,July,7,MARUTI,12108.65,13115.8,8.317607660639293
2024,July,7,NESTLEIND,2568.1,2456.35,-4.351466064405591
2024,July,7,NTPC,369.75,416.0,12.50845165652468
2024,July,7,ONGC,272.95,334.2,22.44000732734933
2024,July,7,POWERGRID,329.6,348.2,5.643203883495135
2024,July,7,RELIANCE,1560.15,1505.43,-3.5073550620132696
2024,July,7,SBILIFE,1501.85,1753.65,16.765988614042694
2024,July,7,SBIN,841.95,872.4,3.6166043114199096
2024,July,7,SHRIRAMFIN,2924.25,2931.95,0.26331538001196264
2024,July,7,SUNPHARMA,1520.1,1719.35,13.10769028353398
2024,July,7,TATACONSUM,1081.11,1188.95,9.974933170537703
2024,July,7,TATAMOTORS,1002.05,1156.65,15.428371837732662
2024,July,7,TATASTEEL,174.07,165.33,-5.020968575860276
2024,July,7,TCS,3978.2,4385.35,10.234528178573237
2024,July,7,TECHM,1472.1,1554.4,5.590652808912451
2024,July,7,TITAN,3431.45,3458.95,0.8014104824491105
2024,July,7,TRENT,5515.65,5839.0,5.862409688794619
2024,July,7,ULTRACEMCO,11904.65,11887.2,-0.14658137786494277
2024,July,7,WIPRO,527.35,522.0,-1.0145064947378444
2024,August,8,ADANIENT,3217.25,3019.35,-6.151216100707129
2024,August,8,ADANIPORTS,1590.15,1481.9,-6.807533880451529
2024,August,8,APOLLOHOSP,6706.4,6927.5,3.2968507694142968
2024,August,8,ASIANPAINT,3099.35,3126.8,0.8856695758788221
2024,August,8,AXISBANK,1172.3,1175.25,0.251642071142203
2024,August,8,BAJAJ-AUTO,9730.5,10891.55,11.932069266738598
2024,August,8,BAJAJFINSV,1634.8,1783.05,9.068387570344996
2024,August,8,BAJFINANCE,6771.65,7200.15,6.327852148294729
2024,August,8,BEL,311.15,299.3,-3.808452514864203
2024,August,8,BHARTIARTL,1505.5,1589.05,5.549651278644966
2024,August,8,BPCL,349.1,357.65,2.4491549699226454
2024,August,8,BRITANNIA,5730.15,5855.25,2.1831889217559812
2024,August,8,CIPLA,1546.2,1654.9,7.030138403828744
2024,August,8,COALINDIA,540.4,524.95,-2.858993338267937
2024,August,8,DRREDDY,1377.59,1406.27,2.0818966455912182
2024,August,8,EICHERMOT,4968.8,4960.5,-0.16704234422798625
2024,August,8,GRASIM,2767.0,2698.85,-2.4629562703288794
2024,August,8,HCLTECH,1640.55,1753.25,6.8696473743561635
2024,August,8,HDFCBANK,1638.8,1636.9,-0.11593849157919597
2024,August,8,HDFCLIFE,713.6,738.7,3.517376681614353
2024,August,8,HEROMOTOCO,5371.85,5455.4,1.5553301004309366
2024,August,8,HINDALCO,673.5,701.35,4.1351150705271005
2024,August,8,HINDUNILVR,2715.55,2778.0,2.299718289112696
2024,August,8,ICICIBANK,1210.1,1229.2,1.5783819519048126
2024,August,8,INDUSINDBK,1419.85,1425.25,0.3803218649857444
2024,August,8,INFY,1852.6,1943.7,4.917413365000548
2024,August,8,ITC,493.7,501.9,1.6609276888798843
2024,August,8,JSWSTEEL,934.55,941.1,0.7008720774704477
2024,August,8,KOTAKBANK,1792.65,1780.8,-0.6610325495774487
2024,August,8,LT,3779.3,3704.65,-1.9752335088508477
2024,August,8,M&M,2828.4,2805.4,-0.8131805968038466
2024,August,8,MARUTI,13359.05,12403.0,-7.156571762213626
2024,August,8,NESTLEIND,2484.0,2500.75,0.6743156199677939
2024,August,8,NTPC,423.45,416.2,-1.7121265792891724
2024,August,8,ONGC,341.75,330.75,-3.218727139722019
2024,August,8,POWERGRID,361.1,337.4,-6.563278870119092
2024,August,8,RELIANCE,1515.3,1509.63,-0.3741833300336465
2024,August,8,SBILIFE,1767.25,1850.3,4.699391710284337
2024,August,8,SBIN,862.65,815.6,-5.454123920477593
2024,August,8,SHRIRAMFIN,2989.25,3204.5,7.20080287697583
2024,August,8,SUNPHARMA,1715.2,1821.65,6.206273320895525
2024,August,8,TATACONSUM,1208.35,1200.15,-0.6786113294988885
2024,August,8,TATAMOTORS,1144.4,1111.35,-2.8879762320866984
2024,August,8,TATASTEEL,163.06,152.76,-6.31669324175151
2024,August,8,TCS,4397.1,4553.75,3.5625753337426853
2024,August,8,TECHM,1544.45,1636.5,5.960050503415452
2024,August,8,TITAN,3468.35,3565.15,2.7909524701947666
2024,August,8,TRENT,5770.8,7158.75,24.051258057808273
2024,August,8,ULTRACEMCO,11984.5,11301.9,-5.695690266594354
2024,August,8,WIPRO,521.55,538.4,3.230754481833002
2024,September,9,ADANIENT,3042.15,3135.85,3.080058511250261
2024,September,9,ADANIPORTS,1494.5,1448.2,-3.098026095684172
2024,September,9,APOLLOHOSP,6880.05,7199.15,4.638047688606906
2024,September,9,ASIANPAINT,3150.95,3329.1,5.653850426061985
2024,September,9,AXISBANK,1188.8,1232.2,3.6507402422611115
2024,September,9,BAJAJ-AUTO,11126.1,12345.95,10.963859753192946
2024,September,9,BAJAJFINSV,1840.55,1973.4,7.217951155904492
2024,September,9,BAJFINANCE,7440.05,7703.0,3.5342504418653076
2024,September,9,BEL,296.9,285.1,-3.974402155607934
2024,September,9,BHARTIARTL,1571.35,1709.55,8.794985203805648
2024,September,9,BPCL,358.45,369.95,3.2082577765378715
2024,September,9,BRITANNIA,5922.15,6338.15,7.024475908242783
2024,September,9,CIPLA,1646.65,1654.1,0.45243372908631574
2024,September,9,COALINDIA,520.85,510.15,-2.0543342613036466
2024,September,9,DRREDDY,1374.43,1350.32,-1.7541817335186314
2024,September,9,EICHERMOT,4911.95,5026.25,2.326978084060306
2024,September,9,GRASIM,2690.8,2795.55,3.8928943065259403
2024,September,9,HCLTECH,1806.65,1796.1,-0.5839537265104022
2024,September,9,HDFCBANK,1626.95,1732.05,6.459940379237217
2024,September,9,HDFCLIFE,745.3,718.0,-3.6629545149604126
2024,September,9,HEROMOTOCO,5578.2,5712.4,2.4057939837223445
2024,September,9,HINDALCO,683.9,756.2,10.571721011843847
2024,September,9,HINDUNILVR,2789.05,2958.3,6.068374536132374
2024,September,9,ICICIBANK,1229.95,1273.0,3.50014228220659
2024,September,9,INDUSINDBK,1449.05,1447.6,-0.1000655601946134
2024,September,9,INFY,1964.5,1875.6,-4.525324510053454
2024,September,9,ITC,510.05,518.15,1.588079600039205
2024,September,9,JSWSTEEL,940.45,1030.05,9.52735392631186
2024,September,9,KOTAKBANK,1780.25,1853.95,4.13986799606797
2024,September,9,LT,3683.1,3675.55,-0.20499036138035154
2024,September,9,M&M,2777.0,3094.9,11.44760532949226
2024,September,9,MARUTI,12427.4,13238.0,6.522683747203763
2024,September,9,NESTLEIND,2509.9,2689.95,7.173592573409287
2024,September,9,NTPC,410.0,443.2,8.097560975609754
2024,September,9,ONGC,326.2,297.6,-8.767627222562835
2024,September,9,POWERGRID,335.55,352.85,5.155714498584417
2024,September,9,RELIANCE,1516.25,1476.58,-2.616323165704869
2024,September,9,SBILIFE,1888.75,1844.0,-2.369291859695566
2024,September,9,SBIN,822.15,787.9,-4.16590646475704
2024,September,9,SHRIRAMFIN,3225.25,3576.95,10.904581040229434
2024,September,9,SUNPHARMA,1815.95,1926.7,6.098736198683884
2024,September,9,TATACONSUM,1199.7,1196.95,-0.2292239726598316
2024,September,9,TATAMOTORS,1092.65,974.65,-10.799432572186895
2024,September,9,TATASTEEL,152.88,168.55,10.249869178440619
2024,September,9,TCS,4521.05,4268.5,-5.586091726479473
2024,September,9,TECHM,1646.65,1577.2,-4.2176540248383105
2024,September,9,TITAN,3587.55,3823.95,6.589455199230662
2024,September,9,TRENT,7148.2,7574.65,5.965837553509972
2024,September,9,ULTRACEMCO,11424.9,11802.0,3.3006853451671385
2024,September,9,WIPRO,532.45,541.45,1.690299558644004
2024,October,10,ADANIENT,3186.1,2947.25,-7.496625969053072
2024,October,10,ADANIPORTS,1467.5,1375.95,-6.2385008517887535
2024,October,10,APOLLOHOSP,7153.35,7022.7,-1.826416993436649
2024,October,10,ASIANPAINT,3277.35,2935.65,-10.426106457961458
2024,October,10,AXISBANK,1226.65,1159.55,-5.470183018791027
2024,October,10,BAJAJ-AUTO,12157.45,9836.3,-19.09240835866075
2024,October,10,BAJAJFINSV,1975.25,1750.75,-11.365649917731933
2024,October,10,BAJFINANCE,7703.0,6889.75,-10.5575749707906
2024,October,10,BEL,283.95,284.9,0.3345659447085715
2024,October,10,BHARTIARTL,1698.7,1612.6,-5.0685818567139655
2024,October,10,BPCL,368.25,310.75,-15.614392396469789
2024,October,10,BRITANNIA,6446.05,5726.9,-11.156444644394638
2024,October,10,CIPLA,1664.85,1551.75,-6.793404811244251
2024,October,10,COALINDIA,508.5,452.05,-11.101278269419861
2024,October,10,DRREDDY,1349.82,1274.2,-5.602228445274177
2024,October,10,EICHERMOT,4972.65,4894.65,-1.5685801333293115
2024,October,10,GRASIM,2801.15,2695.85,-3.7591703407529113
2024,October,10,HCLTECH,1816.5,1766.05,-2.777319020093589
2024,October,10,HDFCBANK,1726.2,1735.7,0.5503417912177037
2024,October,10,HDFCLIFE,710.2,720.15,1.4010137989298692
2024,October,10,HEROMOTOCO,5750.1,4989.55,-13.226726491713189
2024,October,10,HINDALCO,761.55,686.05,-9.913991202153504
2024,October,10,HINDUNILVR,2923.75,2528.25,-13.527148353997434
2024,October,10,ICICIBANK,1274.4,1292.25,1.4006591337099739
2024,October,10,INDUSINDBK,1409.7,1055.6,-25.11881960700859
2024,October,10,INFY,1904.35,1757.25,-7.724420405912774
2024,October,10,ITC,516.2,488.8,-5.308020147229762
2024,October,10,JSWSTEEL,1027.3,963.65,-6.1958532074369685
2024,October,10,KOTAKBANK,1879.4,1731.1,-7.8908162179419055
2024,October,10,LT,3653.5,3622.3,-0.8539756397974494
2024,October,10,M&M,3165.5,2728.55,-13.80350655504659
2024,October,10,MARUTI,13166.0,11076.45,-15.870803584991638
2024,October,10,NESTLEIND,2707.05,2262.95,-16.405312055558646
2024,October,10,NTPC,440.1,408.15,-7.259713701431503
2024,October,10,ONGC,291.95,266.15,-8.837129645487245
2024,October,10,POWERGRID,350.8,320.8,-8.55188141391106
2024,October,10,RELIANCE,1464.83,1332.05,-9.064533085750563
2024,October,10,SBILIFE,1834.2,1622.15,-11.560898484352848
2024,October,10,SBIN,796.95,820.2,2.9173724825898737
2024,October,10,SHRIRAMFIN,3570.4,3138.9,-12.085480618418105
2024,October,10,SUNPHARMA,1919.95,1848.9,-3.7006172035730076
2024,October,10,TATACONSUM,1196.25,1002.55,-16.192267502612335
2024,October,10,TATAMOTORS,965.2,834.05,-13.58785743887278
2024,October,10,TATASTEEL,167.03,148.56,-11.057893791534454
2024,October,10,TCS,4287.9,3968.45,-7.4500338160871244
2024,October,10,TECHM,1625.4,1608.65,-1.0305155653992863
2024,October,10,TITAN,3775.95,3267.05,-13.477403037646146
2024,October,10,TRENT,7612.7,7128.35,-6.3623944198510305
2024,October,10,ULTRACEMCO,11837.15,11065.65,-6.517616149157525
2024,October,10,WIPRO,546.75,551.8,0.9236396890717795
2024,November,11,ADANIENT,2949.5,2228.0,-24.461773181895236
2024,November,11,ADANIPORTS,1394.4,1136.75,-18.477481353987383
2024,November,11,APOLLOHOSP,7031.95,6935.1,-1.3772851058383444
2024,November,11,ASIANPAINT,2939.85,2472.2,-15.90727418065548
2024,November,11,AXISBANK,1169.55,1142.4,-2.321405668846981
2024,November,11,BAJAJ-AUTO,9875.95,9481.65,-3.9925273011710374
2024,November,11,BAJAJFINSV,1754.7,1600.85,-8.767880549381669
2024,November,11,BAJFINANCE,6923.6,6683.95,-3.4613495869201074
2024,November,11,BEL,288.65,280.85,-2.702234540100452
2024,November,11,BHARTIARTL,1616.45,1569.3,-2.916885768195743
2024,November,11,BPCL,313.0,285.85,-8.67412140575079
2024,November,11,BRITANNIA,5693.05,4848.35,-14.837389448538127
2024,November,11,CIPLA,1559.55,1486.5,-4.684043474079058
2024,November,11,COALINDIA,454.15,414.05,-8.829681823186165
2024,November,11,DRREDDY,1259.6,1214.45,-3.5844712607176774
2024,November,11,EICHERMOT,4953.6,4986.2,0.6581072351421078
2024,November,11,GRASIM,2698.9,2598.65,-3.71447626810923
2024,November,11,HCLTECH,1757.4,1898.4,8.02321611471492
2024,November,11,HDFCBANK,1737.3,1745.6,0.47775283485868614
2024,November,11,HDFCLIFE,723.7,688.2,-4.905347519690479
2024,November,11,HEROMOTOCO,5020.5,4794.1,-4.509511004879984
2024,November,11,HINDALCO,690.9,652.1,-5.6158633666232385
2024,November,11,HINDUNILVR,2537.5,2445.25,-3.6354679802955667
2024,November,11,ICICIBANK,1291.8,1278.05,-1.0644062548382103
2024,November,11,INDUSINDBK,1062.5,998.2,-6.0517647058823485
2024,November,11,INFY,1760.85,1902.25,8.030212681375478
2024,November,11,ITC,490.3,474.65,-3.1919233122578086
2024,November,11,JSWSTEEL,968.3,977.35,0.9346276980274779
2024,November,11,KOTAKBANK,1744.4,1761.45,0.9774134372850237
2024,November,11,LT,3626.35,3603.5,-0.6301101658692599
2024,November,11,M&M,2817.65,3012.95,6.931308004897689
2024,November,11,MARUTI,11110.0,11063.6,-0.41764176417641435
2024,November,11,NESTLEIND,2282.3,2247.3,-1.5335407264601497
2024,November,11,NTPC,411.35,365.45,-11.158380940804676
2024,November,11,ONGC,271.75,245.6,-9.622815087396507
2024,November,11,POWERGRID,322.05,336.95,4.626610774724414
2024,November,11,RELIANCE,1338.65,1265.4,-5.4719306764277444
2024,November,11,SBILIFE,1628.85,1485.15,-8.82217515424992
2024,November,11,SBIN,821.2,816.05,-0.6271310277642584
2024,November,11,SHRIRAMFIN,3150.95,2850.05,-9.549500944159686
2024,November,11,SUNPHARMA,1858.4,1795.3,-3.3953938872148157
2024,November,11,TATACONSUM,1004.1,945.2,-5.865949606612885
2024,November,11,TATAMOTORS,843.45,791.0,-6.2185073211215895
2024,November,11,TATASTEEL,149.75,142.78,-4.654424040066777
2024,November,11,TCS,3984.2,4244.6,6.535816475076567
2024,November,11,TECHM,1603.65,1747.45,8.967043931032329
2024,November,11,TITAN,3293.7,3308.7,0.45541488295837507
2024,November,11,TRENT,7149.0,6652.8,-6.940830885438521
2024,November,11,ULTRACEMCO,11145.8,11375.3,2.0590715785318237
2024,November,11,WIPRO,551.35,571.65,3.681871769293544
